14.153100, 57.765600, "st1 jönköping 0771369369", "st1 automat 1 95 oktan e85 diesel Stationsnr:98155"
14.844600, 56.192100, "st1 karlshamn 0771369369", "st1 automat 3 95 oktan e85 diesel Stationsnr:98156"
15.980800, 59.512500, "st1 köping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98157"
13.180600, 58.498100, "st1 lidköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98158"
15.657400, 58.418100, "st1 linköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98159"
11.465400, 58.292000, "st1 lysekil 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98161"
13.859800, 58.711000, "st1 mariestad 0771369369", "st1 automat 3 95 oktan e85 diesel Stationsnr:98162"
13.838300, 57.944800, "st1 mullsjö 0771369369", "st1 automat 1 95 oktan diesel Stationsnr:98163"
16.155200, 58.616300, "st1 norrköping 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98164"
18.691300, 59.750900, "st1 norrtälje 0771369369", "st1 automat 3 95 oktan e85 diesel Stationsnr:98165"
14.552300, 56.260100, "st1 olofström 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98166"
21.408900, 65.340400, "st1 piteå 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98167"
14.681400, 56.166800, "st1 mörrum 0771369369", "st1 automat 1 95 oktan diesel Stationsnr:98168"
15.263000, 56.233500, "st1 kallinge 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98169"
16.927100, 58.782900, "st1 nyköping 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98170"
14.132900, 58.419100, "st1 tibro 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98171"
12.312500, 58.275600, "st1 trollhättan 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98172"
13.956700, 58.750500, "st1 mariestad 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98173"
18.097900, 59.531200, "st1 vallentuna 0771369369", "st1 automat 1 95 oktan e85 diesel Stationsnr:98174"
12.965000, 58.255800, "st1 vara 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98175"
12.327400, 57.260800, "st1 veddige 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98176"
15.850400, 57.663000, "st1 vimmerby 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98177"
12.802100, 58.040200, "st1 vårgårda 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98178"
14.075000, 57.163900, "st1 värnamo 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98179"
14.148500, 56.556800, "st1 älmhult 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98180"
14.998200, 60.726800, "st1 leksand 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98290"
15.631900, 57.986100, "st1 kisa 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98342"
15.603300, 58.419600, "st1 linköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98345"
14.131300, 56.551500, "st1 älmhult 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98460"
17.919600, 59.273800, "st1 segeltorp 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98462"
17.330800, 62.441600, "st1 sundsbruk 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98463"
17.916110, 59.394490, "st1 spånga 0771369369", "st1 automat 1 95 oktan e85 diesel Stationsnr:986"
16.615400, 59.915400, "st1 sala 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98610"
17.906600, 59.206400, "st1 tullinge 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98613"
17.611600, 59.855300, "st1 uppsala 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98614"
17.640800, 59.866800, "st1 uppsala 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98615"
15.196000, 59.274000, "st1 örebro 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98616"
15.167000, 59.294700, "st1 örebro 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98618"
15.415000, 60.482100, "st1 borlänge 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98621"
18.015500, 59.257200, "st1 bandhagen 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98622"
17.168700, 60.667400, "st1 gävle 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98623"
17.843500, 59.239000, "st1 norsborg 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98632"
17.614700, 59.186800, "st1 södertälje 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98633"
17.463200, 60.560800, "st1 älvkarleby 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98658"
13.542700, 57.303300, "st1 gislaved 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98701"
14.221700, 57.777000, "st1 jönköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98703"
14.156500, 57.745800, "st1 jönköping 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98704"
15.682900, 58.378300, "st1 linköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98706"
14.293600, 58.306300, "st1 hjo 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98708"
14.205700, 58.854400, "st1 hova 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98736"
15.132800, 59.124400, "st1 kumla 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98739"
14.798400, 56.902600, "st1 växjö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98747"
12.564100, 56.196200, "st1 höganäs 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98753"
16.340100, 56.688500, "st1 kalmar 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98754"
13.170200, 55.712200, "st1 lund 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98755"
13.061300, 55.596300, "st1 malmö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98756"
13.600000, 56.466600, "st1 markaryd 0771369369", "st1 automat 3 95 oktan e85 diesel Stationsnr:98758"
13.499100, 55.476700, "st1 skurup 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98759"
13.956500, 55.543500, "st1 tomelilla 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98760"
12.885900, 56.663200, "st1 halmstad 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98765"
14.137100, 56.020700, "st1 kristianstad 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98766"
13.011700, 55.568800, "st1 malmö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98768"
13.038800, 55.571900, "st1 malmö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98772"
12.989800, 55.767700, "st1 löddeköpinge 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98773"
